,sketch_id,game_id,animal,cardinality,trial_num,condition,block,clfScore_animal,clfScore_cardinality
1778,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_3_4_shape_owl_3_069,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,3,4.0,shape,1.0,owl,7
1779,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_4_32_shape_owl_4_066,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,4,32.0,shape,4.0,owl,7
1780,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_5_28_shape_owl_5_049,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,5,28.0,shape,4.0,owl,7
1781,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_6_18_shape_owl_6_003,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,6,18.0,shape,3.0,owl,5
1782,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_7_10_shape_owl_7_003,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,7,10.0,shape,2.0,rabbit,5
1783,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_owl_8_13_shape_owl_8_090,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,owl,8,13.0,shape,2.0,owl,7
1784,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_1_6_shape_rabbit_1_012,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,1,6.0,shape,1.0,deer,2
1785,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_2_17_shape_rabbit_2_082,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,2,17.0,shape,3.0,rabbit,6
1786,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_3_24_shape_rabbit_3_031,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,3,24.0,shape,3.0,owl,4
1787,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_4_14_shape_rabbit_4_042,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,4,14.0,shape,2.0,owl,6
1788,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_5_9_shape_rabbit_5_014,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,5,9.0,shape,2.0,rabbit,3
1789,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_6_1_shape_rabbit_6_099,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,6,1.0,shape,1.0,bear,7
1790,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_7_29_shape_rabbit_7_047,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,7,29.0,shape,4.0,owl,2
1791,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0_rabbit_8_25_shape_rabbit_8_013,8735-55ad7c25-0992-4a50-a068-72bf9c59cce0,rabbit,8,25.0,shape,4.0,rabbit,8
1792,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_1_3_shape_bear_1_021,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,1,3.0,shape,1.0,bear,6
1793,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_2_6_shape_bear_2_075,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,2,6.0,shape,1.0,bear,3
1794,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_3_18_shape_bear_3_000,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,3,18.0,shape,3.0,bear,5
1795,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_4_26_shape_bear_4_026,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,4,26.0,shape,4.0,bear,1
1796,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_5_12_shape_bear_5_074,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,5,12.0,shape,2.0,bear,6
1797,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_6_23_shape_bear_6_020,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,6,23.0,shape,3.0,bear,5
1798,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_7_29_shape_bear_7_027,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,7,29.0,shape,4.0,bear,5
1799,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_bear_8_13_shape_bear_8_055,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,bear,8,13.0,shape,2.0,bear,1
1800,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_1_16_shape_deer_1_029,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,1,16.0,shape,2.0,deer,3
1801,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_2_10_shape_deer_2_064,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,2,10.0,shape,2.0,deer,5
1802,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_3_30_shape_deer_3_070,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,3,30.0,shape,4.0,deer,6
1803,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_4_8_shape_deer_4_012,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,4,8.0,shape,1.0,deer,5
1804,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_5_19_shape_deer_5_079,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,5,19.0,shape,3.0,deer,3
1805,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_6_25_shape_deer_6_044,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,6,25.0,shape,4.0,deer,2
1806,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_7_1_shape_deer_7_082,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,7,1.0,shape,1.0,deer,5
1807,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_deer_8_21_shape_deer_8_074,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,deer,8,21.0,shape,3.0,deer,6
1808,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_1_20_shape_owl_1_011,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,1,20.0,shape,3.0,owl,1
1809,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_2_24_shape_owl_2_039,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,2,24.0,shape,3.0,rabbit,1
1810,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_3_5_shape_owl_3_076,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,3,5.0,shape,1.0,owl,3
1811,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_4_14_shape_owl_4_076,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,4,14.0,shape,2.0,owl,1
1812,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_5_27_shape_owl_5_099,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,5,27.0,shape,4.0,bear,8
1813,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_6_2_shape_owl_6_045,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,6,2.0,shape,1.0,deer,4
1814,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_7_9_shape_owl_7_091,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,7,9.0,shape,2.0,owl,8
1815,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_owl_8_32_shape_owl_8_054,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,owl,8,32.0,shape,4.0,owl,6
1816,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_1_28_shape_rabbit_1_053,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,1,28.0,shape,4.0,rabbit,6
1817,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_2_31_shape_rabbit_2_040,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,2,31.0,shape,4.0,rabbit,2
1818,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_3_15_shape_rabbit_3_064,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,3,15.0,shape,2.0,rabbit,6
1819,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_4_17_shape_rabbit_4_032,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,4,17.0,shape,3.0,rabbit,5
1820,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_5_4_shape_rabbit_5_072,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,5,4.0,shape,1.0,rabbit,5
1821,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_6_11_shape_rabbit_6_033,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,6,11.0,shape,2.0,rabbit,6
1822,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_7_22_shape_rabbit_7_061,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,7,22.0,shape,3.0,rabbit,6
1823,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4_rabbit_8_7_shape_rabbit_8_050,8936-ef0792d1-775a-48ac-afba-8fae7f196ff4,rabbit,8,7.0,shape,1.0,rabbit,6
1824,9368-61aff351-8b89-4586-a908-e803ad837674_bear_1_3_number_bear_1_074,9368-61aff351-8b89-4586-a908-e803ad837674,bear,1,3.0,number,1.0,deer,8
1825,9368-61aff351-8b89-4586-a908-e803ad837674_bear_2_22_number_bear_2_006,9368-61aff351-8b89-4586-a908-e803ad837674,bear,2,22.0,number,3.0,owl,4
1826,9368-61aff351-8b89-4586-a908-e803ad837674_bear_3_11_number_bear_3_028,9368-61aff351-8b89-4586-a908-e803ad837674,bear,3,11.0,number,2.0,deer,1
1827,9368-61aff351-8b89-4586-a908-e803ad837674_bear_4_8_number_bear_4_011,9368-61aff351-8b89-4586-a908-e803ad837674,bear,4,8.0,number,1.0,deer,8
1828,9368-61aff351-8b89-4586-a908-e803ad837674_bear_5_13_number_bear_5_077,9368-61aff351-8b89-4586-a908-e803ad837674,bear,5,13.0,number,2.0,bear,6
1829,9368-61aff351-8b89-4586-a908-e803ad837674_bear_6_26_number_bear_6_082,9368-61aff351-8b89-4586-a908-e803ad837674,bear,6,26.0,number,4.0,bear,8
1830,9368-61aff351-8b89-4586-a908-e803ad837674_bear_7_20_number_bear_7_050,9368-61aff351-8b89-4586-a908-e803ad837674,bear,7,20.0,number,3.0,deer,1
1831,9368-61aff351-8b89-4586-a908-e803ad837674_bear_8_30_number_bear_8_068,9368-61aff351-8b89-4586-a908-e803ad837674,bear,8,30.0,number,4.0,bear,6
1832,9368-61aff351-8b89-4586-a908-e803ad837674_deer_1_9_number_deer_1_088,9368-61aff351-8b89-4586-a908-e803ad837674,deer,1,9.0,number,2.0,deer,1
1833,9368-61aff351-8b89-4586-a908-e803ad837674_deer_2_5_number_deer_2_051,9368-61aff351-8b89-4586-a908-e803ad837674,deer,2,5.0,number,1.0,rabbit,1
1834,9368-61aff351-8b89-4586-a908-e803ad837674_deer_3_29_number_deer_3_011,9368-61aff351-8b89-4586-a908-e803ad837674,deer,3,29.0,number,4.0,bear,1
1835,9368-61aff351-8b89-4586-a908-e803ad837674_deer_4_16_number_deer_4_090,9368-61aff351-8b89-4586-a908-e803ad837674,deer,4,16.0,number,2.0,deer,7
1836,9368-61aff351-8b89-4586-a908-e803ad837674_deer_5_25_number_deer_5_070,9368-61aff351-8b89-4586-a908-e803ad837674,deer,5,25.0,number,4.0,deer,5
1837,9368-61aff351-8b89-4586-a908-e803ad837674_deer_6_18_number_deer_6_053,9368-61aff351-8b89-4586-a908-e803ad837674,deer,6,18.0,number,3.0,bear,1
1838,9368-61aff351-8b89-4586-a908-e803ad837674_deer_7_1_number_deer_7_021,9368-61aff351-8b89-4586-a908-e803ad837674,deer,7,1.0,number,1.0,owl,6
1839,9368-61aff351-8b89-4586-a908-e803ad837674_deer_8_21_number_deer_8_094,9368-61aff351-8b89-4586-a908-e803ad837674,deer,8,21.0,number,3.0,bear,8
1840,9368-61aff351-8b89-4586-a908-e803ad837674_owl_1_17_number_owl_1_049,9368-61aff351-8b89-4586-a908-e803ad837674,owl,1,17.0,number,3.0,bear,1
1841,9368-61aff351-8b89-4586-a908-e803ad837674_owl_2_31_number_owl_2_088,9368-61aff351-8b89-4586-a908-e803ad837674,owl,2,31.0,number,4.0,deer,8
1842,9368-61aff351-8b89-4586-a908-e803ad837674_owl_3_4_number_owl_3_019,9368-61aff351-8b89-4586-a908-e803ad837674,owl,3,4.0,number,1.0,deer,1
1843,9368-61aff351-8b89-4586-a908-e803ad837674_owl_4_23_number_owl_4_089,9368-61aff351-8b89-4586-a908-e803ad837674,owl,4,23.0,number,3.0,owl,8
1844,9368-61aff351-8b89-4586-a908-e803ad837674_owl_5_6_number_owl_5_018,9368-61aff351-8b89-4586-a908-e803ad837674,owl,5,6.0,number,1.0,deer,1
1845,9368-61aff351-8b89-4586-a908-e803ad837674_owl_6_15_number_owl_6_018,9368-61aff351-8b89-4586-a908-e803ad837674,owl,6,15.0,number,2.0,deer,3
1846,9368-61aff351-8b89-4586-a908-e803ad837674_owl_7_28_number_owl_7_006,9368-61aff351-8b89-4586-a908-e803ad837674,owl,7,28.0,number,4.0,deer,8
1847,9368-61aff351-8b89-4586-a908-e803ad837674_owl_8_10_number_owl_8_010,9368-61aff351-8b89-4586-a908-e803ad837674,owl,8,10.0,number,2.0,bear,6
1848,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_1_32_number_rabbit_1_056,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,1,32.0,number,4.0,deer,1
1849,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_2_14_number_rabbit_2_009,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,2,14.0,number,2.0,rabbit,1
1850,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_3_24_number_rabbit_3_001,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,3,24.0,number,3.0,deer,4
1851,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_4_27_number_rabbit_4_089,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,4,27.0,number,4.0,owl,1
1852,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_5_19_number_rabbit_5_057,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,5,19.0,number,3.0,bear,8
1853,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_6_2_number_rabbit_6_034,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,6,2.0,number,1.0,bear,5
1854,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_7_12_number_rabbit_7_096,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,7,12.0,number,2.0,bear,5
1855,9368-61aff351-8b89-4586-a908-e803ad837674_rabbit_8_7_number_rabbit_8_012,9368-61aff351-8b89-4586-a908-e803ad837674,rabbit,8,7.0,number,1.0,owl,5
1856,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_1_4_shape_bear_1_000,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,1,4.0,shape,1.0,bear,3
1857,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_2_22_shape_bear_2_011,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,2,22.0,shape,3.0,deer,1
1858,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_3_32_shape_bear_3_009,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,3,32.0,shape,4.0,deer,1
1859,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_4_16_shape_bear_4_043,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,4,16.0,shape,2.0,rabbit,3
1860,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_5_17_shape_bear_5_084,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,5,17.0,shape,3.0,owl,6
1861,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_6_6_shape_bear_6_038,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,6,6.0,shape,1.0,bear,3
1862,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_7_26_shape_bear_7_000,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,7,26.0,shape,4.0,bear,1
1863,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_bear_8_12_shape_bear_8_043,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,bear,8,12.0,shape,2.0,rabbit,3
1864,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_1_15_shape_deer_1_085,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,1,15.0,shape,2.0,deer,6
1865,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_2_2_shape_deer_2_008,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,2,2.0,shape,1.0,deer,2
1866,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_3_20_shape_deer_3_033,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,3,20.0,shape,3.0,deer,2
1867,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_4_31_shape_deer_4_096,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,4,31.0,shape,4.0,deer,1
1868,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_5_7_shape_deer_5_021,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,5,7.0,shape,1.0,deer,6
1869,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_6_10_shape_deer_6_087,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,6,10.0,shape,2.0,deer,6
1870,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_7_24_shape_deer_7_090,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,7,24.0,shape,3.0,deer,1
1871,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_deer_8_27_shape_deer_8_082,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,deer,8,27.0,shape,4.0,deer,8
1872,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_1_23_shape_owl_1_071,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,1,23.0,shape,3.0,owl,7
1873,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_2_25_shape_owl_2_023,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,2,25.0,shape,4.0,owl,7
1874,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_3_14_shape_owl_3_090,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,3,14.0,shape,2.0,owl,3
1875,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_4_3_shape_owl_4_085,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,4,3.0,shape,1.0,owl,6
1876,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_5_30_shape_owl_5_070,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,5,30.0,shape,4.0,rabbit,7
1877,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_6_19_shape_owl_6_041,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,6,19.0,shape,3.0,owl,7
1878,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_7_11_shape_owl_7_014,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,7,11.0,shape,2.0,owl,1
1879,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_owl_8_8_shape_owl_8_060,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,owl,8,8.0,shape,1.0,owl,7
1880,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_1_28_shape_rabbit_1_034,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,1,28.0,shape,4.0,owl,1
1881,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_2_9_shape_rabbit_2_065,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,2,9.0,shape,2.0,deer,1
1882,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_3_1_shape_rabbit_3_052,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,3,1.0,shape,1.0,rabbit,5
1883,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_4_21_shape_rabbit_4_052,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,4,21.0,shape,3.0,rabbit,3
1884,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_5_13_shape_rabbit_5_084,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,5,13.0,shape,2.0,deer,2
1885,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_6_29_shape_rabbit_6_010,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,6,29.0,shape,4.0,rabbit,4
1886,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_7_5_shape_rabbit_7_032,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,7,5.0,shape,1.0,bear,1
1887,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73_rabbit_8_18_shape_rabbit_8_073,9511-4ebcbf6b-00f0-4f1f-ac02-41abf23a0d73,rabbit,8,18.0,shape,3.0,deer,2
1888,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_1_1_shape_bear_1_015,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,1,1.0,shape,1.0,bear,1
1889,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_2_13_shape_bear_2_076,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,2,13.0,shape,2.0,bear,3
1890,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_3_23_shape_bear_3_030,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,3,23.0,shape,3.0,bear,1
1891,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_4_10_shape_bear_4_038,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,4,10.0,shape,2.0,bear,3
1892,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_5_18_shape_bear_5_007,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,5,18.0,shape,3.0,bear,1
1893,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_6_5_shape_bear_6_035,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,6,5.0,shape,1.0,bear,1
1894,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_7_32_shape_bear_7_051,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,7,32.0,shape,4.0,bear,1
1895,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_bear_8_28_shape_bear_8_090,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,bear,8,28.0,shape,4.0,bear,1
1896,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_1_25_shape_deer_1_070,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,1,25.0,shape,4.0,owl,1
1897,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_2_20_shape_deer_2_012,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,2,20.0,shape,3.0,owl,1
1898,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_3_4_shape_deer_3_050,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,3,4.0,shape,1.0,bear,5
1899,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_4_21_shape_deer_4_024,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,4,21.0,shape,3.0,deer,1
1900,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_5_6_shape_deer_5_051,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,5,6.0,shape,1.0,rabbit,7
1901,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_6_31_shape_deer_6_003,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,6,31.0,shape,4.0,deer,1
1902,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_7_9_shape_deer_7_097,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,7,9.0,shape,2.0,owl,6
1903,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_deer_8_15_shape_deer_8_008,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,deer,8,15.0,shape,2.0,deer,3
1904,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_1_16_shape_owl_1_005,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,1,16.0,shape,2.0,owl,2
1905,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_2_7_shape_owl_2_004,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,2,7.0,shape,1.0,owl,3
1906,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_3_27_shape_owl_3_014,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,3,27.0,shape,4.0,owl,4
1907,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_4_3_shape_owl_4_085,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,4,3.0,shape,1.0,owl,3
1908,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_5_29_shape_owl_5_081,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,5,29.0,shape,4.0,owl,7
1909,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_6_11_shape_owl_6_090,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,6,11.0,shape,2.0,owl,5
1910,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_7_24_shape_owl_7_097,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,7,24.0,shape,3.0,owl,4
1911,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_owl_8_19_shape_owl_8_060,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,owl,8,19.0,shape,3.0,owl,5
1912,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_rabbit_1_17_shape_rabbit_1_008,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,rabbit,1,17.0,shape,3.0,rabbit,8
1913,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904_rabbit_2_30_shape_rabbit_2_032,9628-1c609e18-d1d3-4ed7-b3a2-79c927abf904,rabbit,2,30.0,shape,4.0,rabbit,2
